feature_id,sid,tid,measure_id,type,class,limit_direction,searchable,restricted_values,updated,last_published,value_sorting,avoid_auto_ordering,num_products,highlight_supplier_id,brand_specific
611,1378,1623,29,text,1,0,0,,2007-03-12 13:19:52,1173701992,0,0,99,0,0
613,1380,749,62,numerical,1,0,0,,2012-10-31 11:10:02,1351678303,0,0,25,0,0
614,1381,102,29,text,0,0,0,,2011-09-05 13:10:29,1315221029,0,0,34032,0,0
615,1382,1624,29,text,1,0,0,,2010-06-21 14:30:07,1277123407,0,0,1,0,0
616,1383,1625,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,212,0,0
618,1385,1626,29,text,1,0,0,,2007-05-23 19:19:38,1179940778,0,0,9,0,0
619,1386,1627,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,5,0,0
620,1387,1628,137,numerical,1,0,0,,2008-07-27 11:21:03,1217150463,0,0,7,0,0
621,1388,972,64,range,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,8486,0,0
622,1389,113,29,text,1,0,0,,2006-05-31 21:20:10,1149103210,0,0,3483,0,0
623,1390,309,29,y_n,0,0,0,,2015-11-04 14:01:11,1446646206,0,0,21,0,0
624,1391,312,156,range,1,0,0,,2009-09-21 15:20:05,1253539205,0,0,153,0,0
625,1392,307,29,text,1,0,0,,2007-03-12 13:19:52,1173701992,0,0,7,0,0
626,1393,1629,55,numerical,1,0,0,,2012-11-19 13:10:02,1353327090,0,0,1065,0,0
627,1394,1630,29,text,1,0,0,,2008-07-09 13:20:42,1215602442,0,0,8,0,0
628,1395,1631,29,text,1,0,0,,2007-03-12 13:19:52,1173701992,0,0,0,0,0
629,1396,1632,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,22,0,0
630,1397,96,29,text,1,0,0,,2007-03-11 23:19:51,1173651591,0,0,294,0,0
631,1398,1633,35,2d,1,0,0,,2008-06-23 19:20:24,1214241624,0,0,137,0,0
633,1400,397,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,84,0,0
634,1401,1635,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,2,0,0
635,1402,1636,62,numerical,1,0,0,,2012-10-31 11:10:02,1351678303,0,0,188,0,0
636,1403,1637,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,0,0,0
637,1404,1638,62,numerical,0,0,0,,2012-10-31 11:10:02,1351678303,0,0,6902,0,0
638,1405,491,29,range,0,0,0,,2011-04-15 09:10:08,1302851408,0,0,5939,0,0
639,1406,516,58,numerical,1,0,0,,2009-05-22 16:29:28,1243002568,0,0,127,0,0
640,1407,1639,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,102,0,0
642,1409,471,29,text,0,3,0,,2013-10-24 13:23:29,1382620325,0,0,13603,0,0
644,1411,1641,29,text,1,0,0,,2007-03-12 09:19:51,1173687591,0,0,71,0,0
645,1412,1642,29,text,1,0,0,,2007-05-01 17:19:42,1178032782,0,0,0,0,0
646,1413,517,58,numerical,1,0,0,,2009-05-22 16:29:28,1243002568,0,0,148,0,0
647,1414,1039,29,text,1,0,0,,2008-08-24 09:21:37,1219562497,0,0,968,0,0
648,1415,1643,29,text,1,0,0,,2007-06-01 19:19:36,1180718376,0,0,0,0,0
649,1416,1644,29,text,0,0,0,,2006-02-07 19:02:14,1139335334,0,0,55,0,0
650,1417,518,35,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,159,0,0
651,1418,1645,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,3,0,0
652,1419,1646,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,71,0,0
653,1420,1647,29,text,1,0,0,,2007-03-11 21:19:52,1173644392,0,0,29,0,0
654,1421,1648,40,numerical,0,0,0,,2009-04-17 16:29:51,1239978591,0,0,989,0,0
655,1422,1649,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,1,0,0
656,1423,1650,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,16,0,0
658,1425,1652,29,text,0,0,0,,2007-03-12 09:19:51,1173687591,0,0,209,0,0
659,1426,1653,59,numerical,1,0,0,,2010-08-20 16:30:03,1282314603,0,0,0,0,0
660,1427,1654,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,169,0,0
661,1428,1655,29,text,1,0,0,,2008-08-18 09:21:34,1219044094,0,0,1,0,0
662,1429,1656,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,0,0,0
663,1430,1657,29,text,1,0,0,,2007-03-11 23:19:51,1173651591,0,0,30,0,0
664,1431,1658,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,51,0,0
665,1432,1659,29,text,0,0,0,,2011-01-24 15:10:07,1295878207,0,0,2983,0,0
666,1433,1660,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,555,0,0
667,1434,840,54,range,0,0,0,,2011-01-26 09:10:08,1296029408,0,0,84988,0,0
668,1435,1661,60,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,1,0,0
669,1436,266,24,3d,1,0,0,,2009-11-25 16:30:02,1259163002,0,0,748,0,0
670,1437,1662,29,dropdown,0,0,0,± 1EV (1/3EV step)\n± 2EV (1/2EV step)\n± 2EV (1/3EV step)\n± 3EV (1/3EV step)\n± 5EV (1/2EV step)\n± 5EV (1/3EV step)\nN\n±5EV (1/2; 1/3 EV step)\n± 3 EV (1/2 EV; 1/3EV step),2014-05-23 12:03:43,1302865807,0,0,7618,0,0
671,1438,1663,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,1,0,0
672,1439,143,29,text,0,0,0,,2006-09-06 15:20:12,1157548812,0,0,278653,0,0
673,1440,1664,29,text,0,0,0,,2011-01-24 15:10:07,1295878207,0,0,2520,0,0
674,1441,1665,60,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,0,0,0
676,1443,99,29,y_n,1,0,0,,2010-06-21 14:30:07,1277123407,0,0,6,0,0
677,1444,1667,60,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,9,0,0
678,1445,1668,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,0,0,0
679,1446,269,29,text,1,0,0,,2007-03-11 23:19:51,1173651591,0,0,19,0,0
680,1447,262,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,655,0,0
681,1448,1669,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,51,0,0
682,1449,1670,29,multi_dropdown,0,0,0,Auto\nManual\nTungsten\nFluorescent\nCloudy\nDaylight\nIncandescent\nShade\nFlash\nUnderwater\nCustom modes\nUnspecified\nSunny\nLamp\nHalogen\nFluorescent H\nFine\nFluorescent L\nOutdoor\nATW\nPush\nIndoor\nDirect sunlight\nAWC\nSodium lamp\nMercury lamp\nTwilight,2015-07-30 16:13:56,1292595005,0,0,25121,0,0
683,1450,1671,62,numerical,0,0,0,,2012-10-31 11:10:02,1351678303,0,0,10266,0,0
684,1451,1672,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,0,0,0
685,1452,1673,29,text,0,0,0,,2011-10-12 13:10:39,1318417839,0,0,1575,0,0
687,1454,1675,44,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,655,0,0
688,1455,1676,29,text,1,0,0,,2007-03-12 13:19:52,1173701992,0,0,119,0,0
689,1456,1677,29,text,0,0,0,,2006-02-07 19:02:14,1139335334,0,0,2,0,0
690,1457,1678,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,8,0,0
691,1458,396,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,42,0,0
692,1459,1679,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,50,0,0
693,1460,1680,29,text,1,0,0,,2008-04-27 17:19:21,1209309561,0,0,109,0,0
694,1461,1681,29,text,1,0,0,,2011-04-15 13:10:07,1302865807,0,0,139,0,0
695,1462,1682,29,text,1,0,0,,2008-04-13 15:19:07,1208092747,0,0,62,0,0
696,1463,258,29,text,1,0,0,,2010-01-04 14:30:04,1262611804,0,0,607,0,0
697,1464,1683,35,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,564,0,0
698,1465,1684,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,0,0,0
699,1466,286,35,2d,0,3,0,,2008-08-17 21:21:55,1219000915,0,0,155,0,0
700,1467,1685,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,330,0,0
701,1468,260,64,range,0,0,0,,2011-03-31 15:05:38,1301576738,0,0,6395,0,0
702,1469,1686,29,text,1,0,0,,2011-10-17 19:10:30,1318871430,0,0,362,0,0
703,1470,947,64,range,0,0,0,,2011-01-23 19:10:04,1295806204,0,0,250176,0,0
704,1471,1687,29,text,1,0,0,,2007-03-12 09:19:51,1173687591,0,0,188,0,0
705,1472,301,29,text,1,0,0,,2008-03-16 11:19:07,1205662747,0,0,571,0,0
706,1473,1688,54,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,87,0,0
707,1474,1689,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,0,0,0
708,1475,1690,60,numerical,0,0,0,,2008-03-09 17:19:09,1205079549,0,0,0,0,0
709,1476,1691,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,1,0,0
710,1477,1692,29,text,0,0,0,,2007-03-13 15:19:51,1173795591,0,0,2776,0,0
711,1478,1693,29,text,0,0,0,,2007-03-12 09:19:51,1173687591,0,0,5689,0,0
712,1479,754,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,155,0,0
713,1480,1694,137,numerical,1,0,0,,2008-04-25 13:19:21,1209122361,0,0,0,0,0
714,1481,1695,29,text,1,0,0,,2007-05-01 17:19:42,1178032782,0,0,1,0,0
715,1482,1696,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,0,0,0
716,1483,288,29,text,1,0,0,,2008-08-17 21:21:55,1219000915,0,0,132,0,0
717,1484,1697,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,93,0,0
718,1485,1698,29,text,1,0,0,,2007-03-11 23:19:51,1173651591,0,0,3,0,0
719,1486,135,47,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,667,0,0
720,1487,1699,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,32,0,0
721,1488,751,62,numerical,1,0,0,,2012-10-31 11:10:02,1307113881,0,0,507,0,0
722,1489,270,29,text,1,0,0,,2007-03-11 23:19:51,1173651591,0,0,273,0,0
723,1490,1700,29,text,1,0,0,,2007-03-12 13:19:52,1173701992,0,0,274,0,0
724,1491,1701,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,125,0,0
725,1492,1702,29,text,1,0,0,,2007-03-12 11:19:52,1173694792,0,0,8,0,0
726,1493,439,57,numerical,0,0,0,,2010-10-08 16:30:05,1286548205,0,0,271,0,0
727,1494,315,35,2d,0,0,0,,2010-06-10 10:30:03,1276158603,0,0,7440,0,0
728,1495,1703,29,text,1,0,0,,2007-03-11 21:19:52,1173644392,0,0,0,0,0
729,1496,106,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,2310,0,0
730,1497,1704,29,multi_dropdown,0,0,0,CF\nCF+\nCF Type II\nMemory Stick (MS)\nMS PRO\nMS Micro (M2)\nMS Duo\nMS PRO Duo\nMS PRO Duo HS\nMS PRO Duo Mark 2\nMS Pro-HG\nMS Pro-HG Duo\nMS Pro-HG Duo HX\nMMC\nMMC+\nHC MMC+\nMMCmicro\nMMC Mobile\nRS-MMC\nDV RS-MMC\nSD\nSDIO\nSDHC\nSDXC\nMiniSD\nMiniSDHC\nMicroSD (TransFlash)\nMicroSDHC\nMicroSDXC\nxD\nSmartMedia\nEye-Fi\nMicroDrive\nUnspecified\nN\nMSXC\nSxS\nSxS Pro\nSxS-1\nPSVita\nXQD\nEXD\nMS XC-HG Duo\nFLU\nCFast\nMiniMMC\nCFast 2.0\nSmart Media xD,2015-07-08 15:59:39,1288413004,0,0,325635,0,0
731,1498,107,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,12,0,0
732,1499,387,144,numerical,0,0,0,,2015-07-29 14:45:28,1438175416,0,0,5568,0,0
733,1500,1705,29,y_n,0,0,0,,2011-08-17 11:11:02,1313572262,0,0,55,0,0
734,1501,407,29,text,0,3,0,Rack\nRack (1U)\nRack (2U)\nRack (3U)\nRack (4U)\nRack (5U)\nRack (6U)\nRack (7U)\nRack (8U)\nRack (9U)\nRack (10U)\nRack (42U)\nMini Tower\nMicro Tower\nMidi Tower\nTower\nTower (5U)\nTower (6U)\nTower (7U)\nTower/Rack (5U)\nTower/Rack (6U)\nBlade\nBlade (6U)\nFloorstand\nFloorstand Tower\nDesktop\nRack Drawer,2008-08-06 13:21:15,1218021675,0,0,102858,0,0
735,1502,1706,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,76,0,0
736,1503,1707,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,408,0,0
737,1504,314,35,2d,0,0,0,,2008-09-08 15:21:55,1220880115,0,0,148,0,0
738,1505,91,29,text,1,0,0,,2008-08-14 23:21:25,1218748885,0,0,74,0,0
739,1506,98,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,233,0,0
740,1507,1708,29,text,1,0,0,,2010-06-22 14:30:03,1277209803,0,0,0,0,0
741,1508,519,29,text,1,0,0,,2007-03-11 23:19:51,1173651591,0,0,181,0,0
742,1509,277,29,text,1,0,0,,2007-03-11 23:19:51,1173651591,0,0,16,0,0
743,1510,1709,29,text,1,0,0,,2007-03-12 13:19:52,1173701992,0,0,20,0,0
744,1511,1710,29,text,0,0,0,,2007-03-12 09:19:51,1173687591,0,0,3156,0,0
745,1512,1711,29,text,1,0,0,,2006-04-05 05:20:03,1144207203,0,0,389,0,0
746,1513,443,29,text,1,0,0,,2010-06-22 16:30:08,1277217008,0,0,172,0,0
747,1514,1712,29,text,0,0,0,,2006-02-07 19:02:14,1139335334,0,0,163744,0,0
749,1516,1713,29,text,1,0,0,,2007-03-12 09:19:51,1173687591,0,0,118,0,0
750,1517,1714,29,text,1,0,0,,2007-03-11 23:19:51,1173651591,0,0,0,0,0
751,1518,1715,24,3d,1,0,0,,2009-11-25 16:30:02,1259163002,0,0,1144,0,0
752,1519,304,62,numerical,0,2,0,,2013-03-11 08:44:58,1362989445,0,0,14699,0,0
753,1520,101,29,text,0,0,0,,2008-07-24 17:21:06,1216912866,0,0,3962,0,0
755,1522,1717,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,575,0,0
757,1524,1718,65,range,0,0,0,,2011-01-23 19:10:04,1295806204,0,0,192081,0,0
759,1526,1720,29,text,0,0,0,,2006-02-07 19:02:14,1139335334,0,0,11698,0,0
760,1527,1721,137,numerical,1,0,0,,2008-07-27 11:21:03,1217150463,0,0,6,0,0
761,1528,1722,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,118,0,0
762,1529,1723,38,numerical,0,0,0,,2010-07-20 08:30:04,1279607404,0,0,150160,0,0
764,1531,1725,29,text,0,0,0,,2008-08-17 19:21:27,1218993687,0,0,2172,0,0
765,1532,1295,60,multi_dropdown,0,0,0,2\n5\n10\n12\n20\nUnspecified\n30\n3\n60,2014-02-17 13:22:15,1303492257,0,0,11690,0,0
766,1533,1726,29,text,1,0,0,,2008-08-17 19:21:27,1218993687,0,0,276,0,0
767,1534,1727,29,text,1,0,0,,2007-03-12 13:19:52,1173701992,0,0,0,0,0
768,1535,1728,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,2,0,0
769,1536,283,29,textarea,1,0,0,,2011-06-03 14:55:51,1301584002,0,0,3756,0,0
770,1537,297,29,text,1,0,0,,2007-03-11 23:19:51,1173651591,0,0,12,0,0
771,1538,401,29,text,0,3,0,,2010-02-23 10:30:03,1266917403,0,0,294226,0,0
772,1539,1729,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,174,0,0
773,1540,1730,29,text,0,0,0,,2007-03-12 09:19:51,1173687591,0,0,239,0,0
774,1541,805,29,text,1,0,0,,2015-10-12 20:50:06,1444677008,0,0,330,0,0
775,1542,405,26,y_n,0,0,0,,2016-02-04 10:16:45,1454343007,0,0,66551,0,0
777,1544,1732,144,numerical,1,0,0,,2008-10-07 11:19:56,1223371196,0,0,2225,0,0
778,1545,1733,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,194,0,0
779,1546,274,62,numerical,1,0,0,,2012-10-31 11:10:02,1351678303,0,0,11,0,0
780,1547,412,29,text,0,0,0,,2010-05-21 18:30:03,1274459403,0,0,85099,0,0
781,1548,1734,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,81,0,0
782,1549,1735,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,47,0,0
783,1550,1736,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,106,0,0
785,1552,1738,29,text,1,0,0,,2007-03-12 13:19:52,1173701992,0,0,0,0,0
786,1553,282,29,dropdown,0,3,0,Optional\nY\nN,2007-03-12 11:19:52,1173694792,0,0,10271,0,0
788,1555,1739,35,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,52,0,0
789,1556,1740,29,text,1,0,0,,2007-03-12 13:19:52,1173701992,0,0,69,0,0
790,1557,1741,58,numerical,0,0,0,,2008-02-12 13:19:47,1202818787,0,0,3625,0,0
791,1558,1742,29,text,1,0,0,,2007-05-01 17:19:42,1178032782,0,0,118,0,0
793,1560,124,29,text,0,0,0,,2010-02-22 14:30:03,1266845403,0,0,38417,0,0
794,1561,1744,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,0,0,0
795,1562,1745,29,text,1,0,0,,2007-03-12 13:19:52,1173701992,0,0,13,0,0
796,1563,280,29,text,0,0,0,,2010-07-19 12:30:08,1279535408,0,0,805,0,0
797,1564,1746,29,text,1,0,0,,2007-03-11 21:19:52,1173644392,0,0,442,0,0
798,1565,1747,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,0,0,0
800,1567,311,29,y_n,0,0,0,,2007-03-11 23:19:51,1173651591,0,0,2547,0,0
801,1568,1748,24,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,83,0,0
803,1570,1750,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,1659,0,0
804,1571,1751,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,0,0,0
805,1572,1752,29,text,1,0,0,,2008-09-10 17:22:04,1221060124,0,0,120,0,0
806,1573,313,77,numerical,0,2,0,,2013-08-19 08:08:35,1376896209,0,0,12315,0,0
807,1574,1753,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,2,0,0
808,1575,1754,29,y_n,1,0,0,,2007-03-12 13:19:52,1173701992,0,0,2,0,0
809,1576,281,60,numerical,0,0,0,,2008-03-09 17:19:09,1205079549,0,0,4314,0,0
810,1577,1755,24,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,635,0,0
811,1578,1756,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,0,0,0
812,1579,514,29,y_n,0,0,0,,2006-02-07 19:02:14,1139335334,0,0,133,0,0
813,1580,1757,59,numerical,0,0,0,,2011-04-13 11:10:08,1302685808,0,0,44,0,0
814,1581,1758,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,1,0,0
815,1582,1759,29,y_n,0,0,0,,2011-04-06 17:10:09,1302102609,0,0,1752,0,0
816,1583,1760,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,15,0,0
817,1584,1761,60,numerical,1,0,0,,2008-04-13 15:19:07,1208092747,0,0,12,0,0
819,1586,1762,20,numerical,0,0,0,,2008-03-09 17:19:09,1205079549,0,0,2959,0,0
820,1587,440,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,107,0,0
821,1588,1763,24,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,83,0,0
822,1589,1764,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,384,0,0
823,1590,303,62,numerical,0,0,0,,2012-10-31 11:10:02,1301584002,0,0,6023,0,0
825,1592,1765,29,text,1,0,0,,2007-03-12 09:19:51,1173687591,0,0,66,0,0
826,1593,1766,59,numerical,0,0,0,,2012-05-03 13:33:32,1336050604,0,0,1162,0,0
827,1594,399,29,text,0,0,0,,2008-09-18 13:22:04,1221736924,0,0,206,0,0
828,1595,1767,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,0,0,0
829,1596,1768,24,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,634,0,0
830,1597,1769,137,numerical,1,0,0,,2008-07-27 11:21:03,1217150463,0,0,6,0,0
831,1598,1770,29,text,0,0,0,,2006-02-07 19:02:14,1139335334,0,0,4,0,0
832,1599,1771,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,46,0,0
833,1600,1772,29,text,0,0,0,,2006-02-07 19:02:14,1139335334,0,0,453,0,0
836,1603,1774,60,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,0,0,0
838,1605,257,26,y_n,0,3,0,,2012-06-19 11:45:06,1340104245,0,0,217688,0,0
839,1606,1776,29,text,0,0,0,,2006-02-07 19:02:14,1139335334,0,0,165,0,0
841,1608,1777,29,text,0,0,0,,2007-03-11 23:19:51,1173651591,0,0,18,0,0
842,1609,753,156,text,1,0,0,,2008-06-23 19:20:24,1214241624,0,0,828,0,0
843,1610,1778,29,text,0,0,0,,2014-02-28 09:33:13,1393582206,0,0,479,0,0
844,1611,1779,29,text,1,0,0,,2007-03-11 23:19:51,1173651591,0,0,206,0,0
845,1612,1780,20,numerical,0,2,0,,2008-03-09 17:19:09,1205079549,0,0,7013,0,0
846,1613,308,62,numerical,0,2,0,,2013-03-07 17:00:52,1362672642,0,0,11294,0,0
847,1614,1781,29,text,1,0,0,,2007-03-12 13:19:52,1173701992,0,0,33,0,0
848,1615,1782,29,y_n,0,0,0,,2006-02-07 19:02:14,1139335334,0,0,270,0,0
849,1616,1783,55,numerical,1,0,0,,2012-11-19 13:10:02,1353327090,0,0,30,0,0
850,1617,293,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,429,0,0
852,1619,1785,26,y_n,0,0,0,,2014-12-19 16:49:04,1419005420,0,0,6,0,0
853,1620,291,29,dropdown,0,3,0,Y\nN,2007-11-12 21:18:57,1194898737,0,0,103985,0,0
854,1621,1786,62,numerical,0,0,0,,2012-10-31 11:10:02,1351678303,0,0,6940,0,0
856,1623,1787,24,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,82,0,0
857,1624,1788,29,text,1,0,0,,2007-03-11 23:19:51,1173651591,0,0,2485,0,0
858,1625,1789,35,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,1,0,0
859,1626,1790,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,0,0,0
860,1627,441,29,dropdown,0,0,0,Slot\nTop\nTray,2011-06-16 12:03:53,1308215644,0,0,2391,0,0
861,1628,278,29,textarea,0,0,0,,2006-07-08 11:20:05,1152350405,0,0,66417,0,0
862,1629,1791,29,text,0,0,0,,2006-02-07 19:02:14,1139335334,0,0,108,0,0
864,1631,395,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,7,0,0
865,1632,1792,29,text,1,0,0,,2007-03-12 13:19:52,1173701992,0,0,0,0,0
866,1633,1793,29,text,1,0,0,,2007-02-25 19:19:53,1172427593,0,0,24,0,0
867,1634,1794,29,text,1,0,0,,2007-03-12 13:19:52,1173701992,0,0,129,0,0
868,1635,1795,29,text,0,0,0,,2006-02-07 19:02:14,1139335334,0,0,5,0,0
869,1636,1796,59,numerical,1,0,0,,2008-03-09 17:19:09,1205079549,0,0,5,0,0
870,1637,438,57,numerical,0,0,0,,2010-10-08 16:30:05,1286548205,0,0,330,0,0
871,1638,295,29,y_n,0,3,0,,2007-03-11 23:19:51,1173651591,0,0,858,0,0
872,1639,1797,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,30,0,0
873,1640,1798,137,numerical,1,0,0,,2008-07-27 11:21:03,1217150463,0,0,3,0,0
877,1649,1802,29,text,1,0,0,,2007-06-01 17:19:36,1180711176,0,0,23,0,0
878,1650,1803,29,text,1,0,0,,2007-03-12 11:19:52,1173694792,0,0,0,0,0
879,1651,1804,29,text,1,0,0,,2007-03-13 15:19:51,1173795591,0,0,129,0,0
883,1655,1808,29,text,1,0,0,,2007-03-12 11:19:52,1173694792,0,0,0,0,0
884,1656,1809,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,16,0,0
885,1657,1810,29,text,1,0,0,,2006-07-08 09:20:05,1152343205,0,0,29,0,0
886,1658,1811,29,text,1,0,0,,2007-03-12 11:19:52,1173694792,0,0,1,0,0
889,1661,1814,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,0,0,0
890,1662,316,29,textarea,0,3,0,,2010-07-20 12:30:04,1279621804,0,0,373160,0,0
891,1663,1815,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,143,0,0
892,1664,1816,29,text,1,0,0,,2006-02-07 19:02:14,1139335334,0,0,55,0,0
