slug,variantId,sku,name.en,manufacturer_name,product_id,image_big,image_small,category_id,category_key,xml_url,on_market,on_market_countries_set,icecat_last_updated
1508_asus_ts100-e6pi4,1,5748792,TS100-E6/PI4,ASUS,TS100-E6/PI4,http://images.icecat.biz/img/norm/high/5748792-1344.jpg,http://images.icecat.biz/img/norm/low/5748792-1344.jpg,1508,43171889,http://data.icecat.biz/export/freexml/INT/5748792.xml,1,DE;US;DK;EE,2016-01-24T10:43:14.000Z
1508_intel_r1304ep2sffn,1,13719413,R1304EP2SFFN,Intel,R1304EP2SFFN,http://images.icecat.biz/img/norm/high/13719413-1370.jpg,http://images.icecat.biz/img/norm/low/13719413-1370.jpg,1508,43171889,http://data.icecat.biz/export/freexml/INT/13719413.xml,1,DE;US;ES;NL;AT,2016-01-20T10:31:20.000Z
1508_intel_r2224gz4gcsas,1,12555808,R2224GZ4GCSAS,Intel,R2224GZ4GCSAS,http://images.icecat.biz/img/norm/high/12555808-4767.jpg,http://images.icecat.biz/img/norm/low/12555808-4767.jpg,1508,43171889,http://data.icecat.biz/export/freexml/INT/12555808.xml,1,DE;US;ES;RU;FI;AT;BE;PT;NL;GB,2016-01-20T10:32:19.000Z
1508_intel_sfc4ur,1,1239166,SFC4UR,Intel,SFC4UR,http://images.icecat.biz/img/norm/high/1239166-1347.jpg,http://images.icecat.biz/img/norm/low/1239166-1347.jpg,1508,43171889,http://data.icecat.biz/export/freexml/INT/1239166.xml,1,DE;US,2016-01-20T08:10:33.000Z
1508_intel_sr1600urhsr,1,8194895,SR1600URHSR,Intel,SR1600URHSRNA,http://images.icecat.biz/img/norm/high/8194895-1402.jpg,http://images.icecat.biz/img/norm/low/8194895-1402.jpg,1508,43171889,http://data.icecat.biz/export/freexml/INT/8194895.xml,1,DE;US;NL,2016-01-20T08:20:25.000Z
1508_intel_sr1600urr,1,8194897,SR1600URR,Intel,SR1600URRNA,http://images.icecat.biz/img/norm/high/8194897-984.jpg,http://images.icecat.biz/img/norm/low/8194897-984.jpg,1508,43171889,http://data.icecat.biz/export/freexml/INT/8194897.xml,1,DE;US;NL,2016-01-20T08:20:25.000Z
1508_intel_sr1630hgp,1,8194908,SR1630HGP,Intel,SR1630HGPNA,http://images.icecat.biz/img/norm/high/8194908-2610.jpg,http://images.icecat.biz/img/norm/low/8194908-2610.jpg,1508,43171889,http://data.icecat.biz/export/freexml/INT/8194908.xml,1,DE;US,2016-01-20T08:20:25.000Z
1508_intel_sr2600ursatar,1,4017276,SR2600URSATAR,Intel,SR2600URSATAR,http://images.icecat.biz/img/norm/high/4017276-1032.jpg,http://images.icecat.biz/img/norm/low/4017276-1032.jpg,1508,43171889,http://data.icecat.biz/export/freexml/INT/4017276.xml,1,DE;US;ES;BE;AT;FI;GB;NL,2015-12-23T22:39:38.000Z
151_acer_113-e-10174g32tkk,1,24406541,113-E-10174G32tkk,Acer,NX.V7PAA.024,http://images.icecat.biz/img/norm/high/24406541-5225.jpg,http://images.icecat.biz/img/norm/low/24406541-5225.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24406541.xml,1,DE;US;NL,2016-01-04T23:09:38.000Z
151_acer_113-m-6824,1,20768968,113-M-6824,Acer,NX.V7QAA.016,http://images.icecat.biz/img/norm/high/20768968-8077.jpg,http://images.icecat.biz/img/norm/low/20768968-8077.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/20768968.xml,1,DE;US;NL,2016-01-19T20:34:28.000Z
151_acer_243-m-53234g50mtkk,1,18194988,243-M-53234G50Mtkk,Acer,NX.V7BAA.017,http://images.icecat.biz/img/norm/high/18194988-9817.jpg,http://images.icecat.biz/img/norm/low/18194988-9817.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/18194988.xml,1,DE;US;NL,2016-01-19T19:53:09.000Z
151_acer_391-73514g25add,1,14816276,391-73514G25add,Acer,NX.M10AA.007,http://images.icecat.biz/img/norm/high/14816276-5080.jpg,http://images.icecat.biz/img/norm/low/14816276-5080.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/14816276.xml,1,DE;US,2016-01-19T10:37:55.000Z
151_acer_510p-2804,1,21356271,510P-2804,Acer,NX.MH1AA.002,http://images.icecat.biz/img/norm/high/21356271-2190.jpg,http://images.icecat.biz/img/norm/low/21356271-2190.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/21356271.xml,1,DE;US,2016-01-19T22:46:51.000Z
151_acer_531-10174g50mabb,1,20739484,531-10174G50Mabb,Acer,NX.M1GAA.005,http://images.icecat.biz/img/norm/high/20739484-3733.jpg,http://images.icecat.biz/img/norm/low/20739484-3733.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/20739484.xml,1,DE;US;NL,2016-01-18T11:05:43.000Z
151_acer_531-21174g50mabb,1,20739483,531-21174G50Mabb,Acer,NX.M1GAA.006,http://images.icecat.biz/img/norm/high/20739483-6266.jpg,http://images.icecat.biz/img/norm/low/20739483-6266.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/20739483.xml,1,DE;US;NL,2016-01-18T09:43:57.000Z
151_acer_633-v-53328g32ikk,1,15759614,633-V-53328G32ikk,Acer,NX.V7LAA.003,http://images.icecat.biz/img/norm/high/15759614-1858.jpg,http://images.icecat.biz/img/norm/low/15759614-1858.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/15759614.xml,1,DE;US;NL,2016-01-19T10:35:27.000Z
151_acer_643-m-73638g50mikk,1,15759612,643-M-73638G50Mikk,Acer,NX.V7HAA.007,http://images.icecat.biz/img/norm/high/15759612-7024.jpg,http://images.icecat.biz/img/norm/low/15759612-7024.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/15759612.xml,1,DE;US;NL,2016-01-18T10:41:57.000Z
151_acer_645-m-5609,1,22759595,645-M-5609,Acer,NX.V8RAA.005,http://images.icecat.biz/img/norm/high/22759595-6156.jpg,http://images.icecat.biz/img/norm/low/22759595-6156.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/22759595.xml,1,DE;US;NL,2016-01-18T09:06:24.000Z
151_acer_772g-9460,1,18402830,772G-9460,Acer,NX.M8SAA.004,http://images.icecat.biz/img/norm/high/18402830-4388.jpg,http://images.icecat.biz/img/norm/low/18402830-4388.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/18402830.xml,1,DE;US;NL,2016-01-19T19:26:58.000Z
151_acer_772g-9850,1,21356270,772G-9850,Acer,NX.M74AA.008,http://images.icecat.biz/img/norm/high/21356270-3375.jpg,http://images.icecat.biz/img/norm/low/21356270-3375.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/21356270.xml,1,DE;US,2016-01-19T21:57:36.000Z
151_acer_as3830t-6492,1,10984063,AS3830T-6492,Acer,LX.RFN02.136,http://images.icecat.biz/img/norm/high/10984063-2178.jpg,http://images.icecat.biz/img/norm/low/10984063-2178.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/10984063.xml,1,DE;US,2016-01-19T16:18:59.000Z
151_acer_as4830t-6403,1,10984064,AS4830T-6403,Acer,LX.RGP02.049,http://images.icecat.biz/img/norm/high/10984064-8347.jpg,http://images.icecat.biz/img/norm/low/10984064-8347.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/10984064.xml,1,DE;US,2016-01-18T11:48:16.000Z
151_acer_as5742z-4459,1,8169782,AS5742Z-4459,Acer,LX.R4P02.142,http://images.icecat.biz/img/norm/high/8169782-7797.jpg,http://images.icecat.biz/img/norm/low/8169782-7797.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/8169782.xml,1,DE;US,2016-01-19T14:02:45.000Z
151_acer_as5750-6842,1,10984067,AS5750-6842,Acer,LX.RLY02.102,http://images.icecat.biz/img/norm/high/10984067-7842.jpg,http://images.icecat.biz/img/norm/low/10984067-7842.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/10984067.xml,1,DE;US,2016-01-19T14:23:42.000Z
151_acer_as5750g-6653,1,10984068,AS5750G-6653,Acer,LX.RMU02.095,http://images.icecat.biz/img/norm/high/10984068-9689.jpg,http://images.icecat.biz/img/norm/low/10984068-9689.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/10984068.xml,1,DE;US,2016-01-19T11:48:53.000Z
151_acer_c720-2420,1,21052261,C720-2420,Acer,NX.SHEAA.007,http://images.icecat.biz/img/norm/high/21052261-1644.jpg,http://images.icecat.biz/img/norm/low/21052261-1644.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/21052261.xml,1,DE;US,2016-02-11T08:47:35.000Z
151_acer_c720-3605,1,22759585,C720-3605,Acer,NX.SHEAA.017,http://images.icecat.biz/img/norm/high/22759585-4991.jpg,http://images.icecat.biz/img/norm/low/22759585-4991.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/22759585.xml,1,DE;US;NL,2016-01-19T20:50:05.000Z
151_acer_c720p-2457,1,22759586,C720P-2457,Acer,NX.MKEAA.005,http://images.icecat.biz/img/norm/high/22759586-479.jpg,http://images.icecat.biz/img/norm/low/22759586-479.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/22759586.xml,1,DE;US;NL,2016-02-04T04:54:27.000Z
151_acer_c720p-2600,1,20956716,C720P-2600,Acer,NX.MKEAA.001,http://images.icecat.biz/img/norm/high/20956716-4466.jpg,http://images.icecat.biz/img/norm/low/20956716-4466.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/20956716.xml,1,DE;US,2016-02-11T08:46:00.000Z
151_acer_c740-c3p1,1,26057953,C740-C3P1,Acer,NX.EF2AA.001,http://images.icecat.biz/img/norm/high/26057953-3839.jpg,http://images.icecat.biz/img/norm/low/26057953-3839.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26057953.xml,1,DE;US;NL;GB,2016-01-05T21:36:15.000Z
151_acer_c740-c4pe,1,26057952,C740-C4PE,Acer,NX.EF2AA.002,http://images.icecat.biz/img/norm/high/26057952-5303.jpg,http://images.icecat.biz/img/norm/low/26057952-5303.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26057952.xml,1,DE;US;NL,2016-02-08T10:17:05.000Z
151_acer_cb5-311-t9b0,1,25880237,CB5-311-T9B0,Acer,NX.MPRAA.012,http://images.icecat.biz/img/norm/high/25880237-3168.jpg,http://images.icecat.biz/img/norm/low/25880237-3168.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/25880237.xml,1,DE;US;NL,2016-02-11T08:55:16.000Z
151_acer_cb5-311p-t9ab,1,25957410,CB5-311P-T9AB,Acer,NX.MRDAA.003,http://images.icecat.biz/img/norm/high/25957410-3327.jpg,http://images.icecat.biz/img/norm/low/25957410-3327.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/25957410.xml,1,DE;US;NL,2016-02-11T08:55:31.000Z
151_acer_d270-1375,1,12804357,D270-1375,Acer,LU.SGA0D.066,http://images.icecat.biz/img/norm/high/12804357-7758.jpg,http://images.icecat.biz/img/norm/low/12804357-7758.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/12804357.xml,1,DE;US,2016-01-19T09:41:40.000Z
151_acer_e5-521-64bt,1,24582697,E5-521-64BT,Acer,NX.MLFAA.006,http://images.icecat.biz/img/norm/high/24582697-3878.jpg,http://images.icecat.biz/img/norm/low/24582697-3878.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24582697.xml,1,DE;US;NL,2016-02-11T08:56:23.000Z
151_acer_e5-571-38kj,1,24436599,E5-571-38KJ,Acer,NX.MLTAA.011,http://images.icecat.biz/img/norm/high/24436599-8424.jpg,http://images.icecat.biz/img/norm/low/24436599-8424.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24436599.xml,1,DE;US;NL,2016-01-10T09:58:28.000Z
151_acer_e5-571-5940,1,24436600,E5-571-5940,Acer,NX.MLTAA.012,http://images.icecat.biz/img/norm/high/24436600-6804.jpg,http://images.icecat.biz/img/norm/low/24436600-6804.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24436600.xml,1,DE;US;NL,2016-02-11T06:45:29.000Z
151_acer_e5-573-50tv,1,30340745,E5-573-50TV,Acer,NX.MVHAA.010,http://images.icecat.biz/img/gallery/30340745_1109.jpg,http://images.icecat.biz/img/gallery_lows/30340745_1109.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/30340745.xml,1,DE;US;NL,2016-02-07T19:19:45.000Z
151_acer_e5-721-29g5,1,24777373,E5-721-29G5,Acer,NX.MNDAA.011,http://images.icecat.biz/img/gallery/24777373_8742.jpg,http://images.icecat.biz/img/gallery_lows/24777373_8742.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24777373.xml,1,DE;US;NL,2015-12-27T11:21:39.000Z
151_acer_e5-721-29t8,1,24236226,E5-721-29T8,Acer,NX.MNDAA.008,http://images.icecat.biz/img/norm/high/24236226-6348.jpg,http://images.icecat.biz/img/norm/low/24236226-6348.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24236226.xml,1,DE;US;NL,2016-02-11T08:55:15.000Z
151_acer_p246-m-33ph,1,24401696,P246-M-33PH,Acer,NX.V9VAA.002,http://images.icecat.biz/img/norm/high/24401696-7919.jpg,http://images.icecat.biz/img/norm/low/24401696-7919.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24401696.xml,1,DE;US;NL,2016-02-08T22:02:28.000Z
151_acer_r3-131t-p3ub,1,27231711,R3-131T-P3UB,Acer,NX.G0YEK.029,http://images.icecat.biz/img/gallery/27231711_1802.jpg,http://images.icecat.biz/img/gallery_lows/27231711_1802.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/27231711.xml,1,DE;US;GB;NL,2016-02-07T09:49:57.000Z
151_acer_sw5-012-12l7,1,25560816,SW5-012-12L7,Acer,NT.L6UAA.002,http://images.icecat.biz/img/norm/high/25560816-8823.jpg,http://images.icecat.biz/img/norm/low/25560816-8823.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/25560816.xml,1,DE;US;NL,2016-02-08T10:18:38.000Z
151_acer_sw5-012-14hk,1,24219551,SW5-012-14HK,Acer,NT.L4TAA.008,http://images.icecat.biz/img/norm/high/24219551-4735.jpg,http://images.icecat.biz/img/norm/low/24219551-4735.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24219551.xml,1,DE;US;NL,2016-01-17T18:12:14.000Z
151_acer_sw5-171-34zr,1,24781495,SW5-171-34ZR,Acer,NT.L69AA.005,http://images.icecat.biz/img/norm/high/24781495-9031.jpg,http://images.icecat.biz/img/norm/low/24781495-9031.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24781495.xml,1,DE;US;NL,2016-02-07T21:30:12.000Z
151_acer_sw5-171-89w0,1,27039266,SW5-171-89W0,Acer,NT.L69EK.002,http://images.icecat.biz/img/gallery/27039266_2445.jpg,http://images.icecat.biz/img/gallery_lows/27039266_2445.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/27039266.xml,1,DE;US;GB;NL,2015-12-31T10:14:48.000Z
151_acer_tm5760-6477,1,9030720,TM5760-6477,Acer,LX.V5603.002,http://images.icecat.biz/img/norm/high/9030720-4998.jpg,http://images.icecat.biz/img/norm/low/9030720-4998.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/9030720.xml,1,DE;US,2016-01-19T12:03:46.000Z
151_acer_tm5760-6816,1,9030719,TM5760-6816,Acer,LX.V5603.001,http://images.icecat.biz/img/norm/high/9030719-1427.jpg,http://images.icecat.biz/img/norm/low/9030719-1427.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/9030719.xml,1,DE;US,2016-01-19T19:05:56.000Z
151_acer_tm8172t-6812,1,9481912,TM8172T-6812,Acer,LX.V1403.018,http://images.icecat.biz/img/norm/high/9481912-5635.jpg,http://images.icecat.biz/img/norm/low/9481912-5635.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/9481912.xml,1,DE;US,2016-01-18T06:26:08.000Z
151_acer_tm8473t-6450,1,9030717,TM8473T-6450,Acer,LX.V4N03.022,http://images.icecat.biz/img/norm/high/9030717-1133.jpg,http://images.icecat.biz/img/norm/low/9030717-1133.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/9030717.xml,1,DE;US,2016-01-18T06:31:20.000Z
151_acer_tmp246m-m-591s,1,26179733,TMP246M-M-591S,Acer,NX.VA8AA.001,http://images.icecat.biz/img/norm/high/26179733-143.jpg,http://images.icecat.biz/img/norm/low/26179733-143.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26179733.xml,1,DE;US;NL,2015-12-31T11:22:50.000Z
151_acer_tmp255-m-3411,1,22624931,TMP255-M-3411,Acer,NX.V8WAA.008,http://images.icecat.biz/img/norm/high/22624931-7084.jpg,http://images.icecat.biz/img/norm/low/22624931-7084.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/22624931.xml,1,DE;US;NL,2016-01-19T20:50:35.000Z
151_acer_tmp255-m-5467,1,22624932,TMP255-M-5467,Acer,NX.V8WAA.009,http://images.icecat.biz/img/norm/high/22624932-2157.jpg,http://images.icecat.biz/img/norm/low/22624932-2157.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/22624932.xml,1,DE;US;NL,2016-01-19T21:34:52.000Z
151_acer_tmp255-mp-5836,1,26179732,TMP255-MP-5836,Acer,NX.V98AA.003,http://images.icecat.biz/img/norm/high/26179732-4537.jpg,http://images.icecat.biz/img/norm/low/26179732-4537.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/26179732.xml,1,DE;US;NL,2016-02-06T23:35:54.000Z
151_acer_tmp643-v-6656,1,18306356,TMP643-V-6656,Acer,NX.V7KAA.007,http://images.icecat.biz/img/norm/high/18306356-1812.jpg,http://images.icecat.biz/img/norm/low/18306356-1812.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/18306356.xml,1,DE;US;NL,2016-01-19T10:27:01.000Z
151_acer_vn7-791g-7235,1,30340744,VN7-791G-7235,Acer,NX.MUSAA.002,http://images.icecat.biz/img/gallery/30340744_1572.jpg,http://images.icecat.biz/img/gallery_lows/30340744_1572.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/30340744.xml,1,DE;US;NL,2016-01-01T00:13:12.000Z
151_asus_c200ma-edu,1,21976499,C200MA-EDU,ASUS,90NB05M1-M00440,http://images.icecat.biz/img/norm/high/21976499-1970.jpg,http://images.icecat.biz/img/norm/low/21976499-1970.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/21976499.xml,1,DE;US;CA;NL,2016-02-04T03:59:17.000Z
151_asus_c300ma-db01,1,22618507,C300MA-DB01,ASUS,C300MA-DB01,http://images.icecat.biz/img/norm/high/22618507-5535.jpg,http://images.icecat.biz/img/norm/low/22618507-5535.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/22618507.xml,1,DE;US;NL,2016-01-05T22:12:41.000Z
151_asus_e402ma-wx0055h,1,27320820,E402MA-WX0055H,ASUS,E402MA-WX0055H,http://images.icecat.biz/img/gallery/27320820_9566.jpg,http://images.icecat.biz/img/gallery_lows/27320820_9566.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/27320820.xml,1,DE;US;NL;GB,2016-02-07T10:41:45.000Z
151_asus_g750jw-nh71,1,21824022,G750JW-NH71,ASUS,G750JW-NH71,http://images.icecat.biz/img/norm/high/21824022-2254.jpg,http://images.icecat.biz/img/norm/low/21824022-2254.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/21824022.xml,1,DE;US,2016-01-19T21:50:01.000Z
151_asus_g750jx-rb71,1,18282355,G750JX-RB71,ASUS,G750JX-RB71,http://images.icecat.biz/img/norm/high/18282355-8939.jpg,http://images.icecat.biz/img/norm/low/18282355-8939.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/18282355.xml,1,DE;US;NL,2016-01-19T14:52:30.000Z
151_asus_g751jt-ch71,1,24648749,G751JT-CH71,ASUS,G751JT-CH71,http://images.icecat.biz/img/norm/high/24648749-3032.jpg,http://images.icecat.biz/img/norm/low/24648749-3032.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24648749.xml,1,DE;US;NL,2016-01-10T22:29:50.000Z
151_asus_g751jy-t7303h,1,27107242,G751JY-T7303H,ASUS,G751JY-T7303H,http://images.icecat.biz/img/gallery/27107242_9405.jpg,http://images.icecat.biz/img/gallery_lows/27107242_9405.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/27107242.xml,1,DE;US;GB;NL,2016-01-01T03:28:13.000Z
151_asus_g752vt-rh71,1,29899867,G752VT-RH71,ASUS,G752VT-RH71,http://images.icecat.biz/img/gallery/29899867_6579.jpg,http://images.icecat.biz/img/gallery_lows/29899867_6579.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/29899867.xml,1,DE;US;NL,2016-01-05T22:01:49.000Z
151_asus_g752vy-rh71,1,29899870,G752VY-RH71,ASUS,G752VY-RH71,http://images.icecat.biz/img/gallery/29899870_9198.jpg,http://images.icecat.biz/img/gallery_lows/29899870_9198.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/29899870.xml,1,DE;US;NL,2016-01-01T06:37:17.000Z
151_asus_gl551jm-dh71,1,24568888,GL551JM-DH71,ASUS,GL551JM-DH71,http://images.icecat.biz/img/norm/high/24568888-7433.jpg,http://images.icecat.biz/img/norm/low/24568888-7433.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24568888.xml,1,DE;US,2016-01-10T10:08:33.000Z
151_asus_gl552jx-cn182h,1,27107243,GL552JX-CN182H,ASUS,GL552JX-CN182H,http://images.icecat.biz/img/gallery/27107243_9744.jpg,http://images.icecat.biz/img/gallery_lows/27107243_9744.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/27107243.xml,1,DE;US;GB;NL,2016-01-04T23:11:55.000Z
151_asus_k200ma-ds01ts,1,24385468,K200MA-DS01T(S),ASUS,K200MA-DS01T(S),http://images.icecat.biz/img/norm/high/24385468-1699.jpg,http://images.icecat.biz/img/norm/low/24385468-1699.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24385468.xml,1,DE;US;NL,2016-02-06T15:21:15.000Z
151_asus_n56jn-eb71,1,24761895,N56JN-EB71,ASUS,N56JN-EB71,http://images.icecat.biz/img/norm/high/24761895-3844.jpg,http://images.icecat.biz/img/norm/low/24761895-3844.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/24761895.xml,1,DE;US;NL,2016-01-10T22:46:52.000Z
151_asus_r556la-rs71,1,27012103,R556LA-RS71,ASUS,R556LA-RS71,http://images.icecat.biz/img/norm/high/27012103-7898.jpg,http://images.icecat.biz/img/norm/low/27012103-7898.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/27012103.xml,1,DE;US;NL,2016-02-07T07:44:37.000Z
151_asus_s400ca-bsi3t12,1,22673659,S400CA-BSI3T12,ASUS,S400CA-BSI3T12,http://images.icecat.biz/img/gallery/22673659_0916.jpg,http://images.icecat.biz/img/gallery_lows/22673659_0916.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/22673659.xml,1,DE;US;NL,2016-02-07T22:35:04.000Z
151_asus_s400ca-ls31t,1,20969730,S400CA-LS31T,ASUS,S400CA-LS31T,http://images.icecat.biz/img/norm/high/20969730-3713.jpg,http://images.icecat.biz/img/norm/low/20969730-3713.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/20969730.xml,1,DE;US,2016-01-19T20:39:59.000Z
151_asus_t100ta-c1-gr,1,19866739,T100TA-C1-GR,ASUS,T100TA-C1-GR,http://images.icecat.biz/img/norm/high/19866739-2125.jpg,http://images.icecat.biz/img/norm/low/19866739-2125.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/19866739.xml,1,DE;US;NL;UA,2016-01-19T18:21:07.000Z
151_asus_t100ta-h1-gr,1,22307429,T100TA-H1-GR,ASUS,T100TA-H1-GR,http://images.icecat.biz/img/norm/high/22307429-8699.jpg,http://images.icecat.biz/img/norm/low/22307429-8699.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/22307429.xml,1,DE;US;NL,2016-02-08T19:59:24.000Z
151_asus_t300chi-fh096h,1,27107245,T300CHI-FH096H,ASUS,T300CHI-FH096H,http://images.icecat.biz/img/gallery/27107245_8346.jpg,http://images.icecat.biz/img/gallery_lows/27107245_8346.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/27107245.xml,1,DE;US;IE;GB;NL,2016-02-08T10:08:37.000Z
151_asus_tp500la-ds51t,1,25924498,TP500LA-DS51T,ASUS,TP500LA-DS51T,http://images.icecat.biz/img/norm/high/25924498-2616.jpg,http://images.icecat.biz/img/norm/low/25924498-2616.jpg,151,43171801,http://data.icecat.biz/export/freexml/INT/25924498.xml,1,DE;US;NL,2016-02-06T21:56:32.000Z
